TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;CLASSE_UNICA;CNPJ_ADMIN;ADMIN;CLASSE;CNPJ_CLASSE;CONDOM;FUNDO_EXCLUSIVO;COTST_INTERESSE;PRAZO_CONVERSAO_COTA;TP_PRAZO_CONVERSAO_COTA;PRAZO_PAGTO_RESGATE;TP_PRAZO_PAGTO_RESGATE;TAB_I_VL_ATIVO;TAB_I1_VL_DISP;TAB_I2_VL_CARTEIRA;TAB_I2A_VL_DIRCRED_RISCO;TAB_I2A1_VL_CRED_VENC_AD;TAB_I2A2_VL_CRED_VENC_INAD;TAB_I2A21_VL_TOTAL_PARCELA_INAD;TAB_I2A3_VL_CRED_INAD;TAB_I2A4_VL_CRED_DIRCRED_PERFM;TAB_I2A5_VL_CRED_VENCIDO_PENDENTE;TAB_I2A6_VL_CRED_EMP_RECUP;TAB_I2A7_VL_CRED_RECEITA_PUBLICA;TAB_I2A8_VL_CRED_ACAO_JUDIC;TAB_I2A9_VL_CRED_FATOR_RISCO;TAB_I2A10_VL_CRED_DIVERSO;TAB_I2A11_VL_REDUCAO_RECUP;TAB_I2A12_CPF_CNPJ_CEDENTE_1;TAB_I2A12_PR_CEDENTE_1;TAB_I2A12_CPF_CNPJ_CEDENTE_2;TAB_I2A12_PR_CEDENTE_2;TAB_I2A12_CPF_CNPJ_CEDENTE_3;TAB_I2A12_PR_CEDENTE_3;TAB_I2A12_CPF_CNPJ_CEDENTE_4;TAB_I2A12_PR_CEDENTE_4;TAB_I2A12_CPF_CNPJ_CEDENTE_5;TAB_I2A12_PR_CEDENTE_5;TAB_I2A12_CPF_CNPJ_CEDENTE_6;TAB_I2A12_PR_CEDENTE_6;TAB_I2A12_CPF_CNPJ_CEDENTE_7;TAB_I2A12_PR_CEDENTE_7;TAB_I2A12_CPF_CNPJ_CEDENTE_8;TAB_I2A12_PR_CEDENTE_8;TAB_I2A12_CPF_CNPJ_CEDENTE_9;TAB_I2A12_PR_CEDENTE_9;TAB_I2B_VL_DIRCRED_SEM_RISCO;TAB_I2B1_VL_CRED_VENC_AD;TAB_I2B2_VL_CRED_VENC_INAD;TAB_I2B21_VL_TOTAL_PARCELA_INAD;TAB_I2B3_VL_CRED_INAD;TAB_I2B4_VL_CRED_DIRCRED_PERFM;TAB_I2B5_VL_CRED_VENCIDO_PENDENTE;TAB_I2B6_VL_CRED_EMP_RECUP;TAB_I2B7_VL_CRED_RECEITA_PUBLICA;TAB_I2B8_VL_CRED_ACAO_JUDIC;TAB_I2B9_VL_CRED_FATOR_RISCO;TAB_I2B10_VL_CRED_DIVERSO;TAB_I2B11_VL_REDUCAO_RECUP;TAB_I2B12_CPF_CNPJ_CEDENTE_1;TAB_I2B12_PR_CEDENTE_1;TAB_I2B12_CPF_CNPJ_CEDENTE_2;TAB_I2B12_PR_CEDENTE_2;TAB_I2B12_CPF_CNPJ_CEDENTE_3;TAB_I2B12_PR_CEDENTE_3;TAB_I2B12_CPF_CNPJ_CEDENTE_4;TAB_I2B12_PR_CEDENTE_4;TAB_I2B12_CPF_CNPJ_CEDENTE_5;TAB_I2B12_PR_CEDENTE_5;TAB_I2B12_CPF_CNPJ_CEDENTE_6;TAB_I2B12_PR_CEDENTE_6;TAB_I2B12_CPF_CNPJ_CEDENTE_7;TAB_I2B12_PR_CEDENTE_7;TAB_I2B12_CPF_CNPJ_CEDENTE_8;TAB_I2B12_PR_CEDENTE_8;TAB_I2B12_CPF_CNPJ_CEDENTE_9;TAB_I2B12_PR_CEDENTE_9;TAB_I2C_VL_VLMOB;TAB_I2C1_VL_DEBENTURE;TAB_I2C2_VL_CRI;TAB_I2C3_VL_NP_COMERC;TAB_I2C4_VL_LETRA_FINANC;TAB_I2C5_VL_COTA_FUNDO_ICVM555;TAB_I2C5_VL_COTA_FIF;TAB_I2C6_VL_OUTRO;TAB_I2D_VL_TITPUB_FED;TAB_I2E_VL_CDB;TAB_I2F_VL_OPER_COMPROM;TAB_I2G_VL_OUTRO_RF;TAB_I2H_VL_COTA_FIDC;TAB_I2I_VL_COTA_FIDC_NP;TAB_I2J_VL_CONTRATO_FUTURO;TAB_I2_DEBENTURE_CRI;TAB_I2_COTA_FIDC;TAB_I2_VL_OUTRO_ATIVO;TAB_I3_VL_POSICAO_DERIV;TAB_I3A_VL_MERCADO_TERMO;TAB_I3B_VL_MERCADO_OPCAO;TAB_I3C_VL_MERCADO_FUTURO;TAB_I3D_VL_DIFER_SWAP;TAB_I3E_VL_COBERTURA;TAB_I3F_VL_DEPOSITO_MARGEM;TAB_I4_VL_OUTRO_ATIVO;TAB_I4A_VL_CPRAZO;TAB_I4B_VL_LPRAZO
Classe;60.964.573/0001-67;RAINIER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;60964573000167;FECHADO;N;N;;;;;389233784.67;0.00;389233784.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;230000000.00;230000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;2021114.62;0.00;157212670.05;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;60.981.534/0001-78;CAIMAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;60981534000178;FECHADO;S;S;;;;;993974.99;0.00;993974.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;945384.35;734808.14;0.00;0.00;0.00;;210576.21;0.00;48590.64;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.009.520/0001-50;AG ANTECIPA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;61009520000150;ABERTO;N;N;;;;;2549642.05;147310.51;2402331.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;1444908.68;1426573.47;0.00;0.00;18335.21;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;3074936000155;13.00;13463802000180;12.00;;;;;;;;;;;;;;;957422.86;0.00;0.00;0.00;0.00;;957422.86;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.020.441/0001-40;TIVIO ALT 90 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;?nica;61020441000140;ABERTO;N;N;90;DIAS CORRIDOS;2;DIAS ÚTEIS;1572535.54;109.36;1560288.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;103113.81;0.00;0.00;0.00;0.00;;103113.81;0.00;0.00;0.00;0.00;0.00;1457174.22;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12138.15;12138.15;0.00
Classe;61.043.596/0001-00;LA VIE PFO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;00.806.535/0001-54;PLANNER CORRETORA DE VALORES S.A.;;61043596000100;ABERTO;S;N;1;DIAS ÚTEIS;1;DIAS ÚTEIS;4504120.43;0.00;4504120.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;504120.43;0.00;0.00;0.00;0.00;;504120.43;0.00;0.00;0.00;0.00;0.00;4000000.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.051.375/0001-75;LEEN CHRONOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;LEEN CHRONOS  I FIDC;61051375000175;FECHADO;N;N;;;;;5032460.23;2827.27;5029632.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;5029632.96;0.00;0.00;0.00;0.00;;5029632.96;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.052.199/0001-96;TOP 2025 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;62.418.140/0001-31;INTRAG DTVM LTDA.;;61052199000196;ABERTO;N;N;;;;;18116190653.64;100.01;18116190553.63;1924231.01;1924231.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;18114266322.62;0.00;0.00;0.00;0.00;;18114266322.62;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.061.838/0001-80;ST 1019 FIDC RESPONSABILIDADE LIMITADA;2025-06-30;S;62.232.889/0001-90;BANCO DAYCOVAL S.A.;ST 1019 FIDC;61061838000180;FECHADO;N;N;;;;;36676037.59;1000.00;36675037.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;995114.82;0.00;0.00;0.00;0.00;;995114.82;0.00;0.00;0.00;0.00;0.00;35679922.77;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.067.121/0001-45;ORATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;37.678.915/0001-60;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;61067121000145;FECHADO;N;N;;;;;10006795.34;0.00;10006795.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;10006795.34;0.00;0.00;0.00;0.00;;10006795.34;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;61.085.513/0001-37;CHIMERA ALTERNATIVE ASSETS XII SB FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LTDA;2025-06-30;S;22.610.500/0001-88;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;FICFIDC CHIM XII;61085513000137;FECHADO;N;N;;;;;5895898.36;0.00;5895720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;5895720.00;0.00;0.00;0.00;0.00;;5895720.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;178.36;178.36;0.00
Classe;61.171.206/0001-79;BLUE OPPORTUNITY PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - CLASSE A;2025-06-30;S;67.030.395/0001-46;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;61171206000179;ABERTO;N;S;0;DIAS ÚTEIS;1;DIAS ÚTEIS;1995628.98;0.00;1992556.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;1992556.40;0.00;0.00;0.00;0.00;;1992556.40;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3072.58;3072.58;0.00
Classe;97.533.979/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASH FLOW MULTISSEGMENTOS;2025-06-30;S;03.317.692/0001-94;FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;97533979000103;FECHADO;N;S;;;;;422040300.05;495.08;421102533.34;239974519.62;239974519.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;149438039.13;142812037.96;0.00;0.00;6627201.80;0.00;0.00;0.00;0.00;0.00;0.00;;1200.63;18650225000159;89.92;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;00000000000000;0.00;31587959.15;0.00;0.00;0.00;0.00;;0.00;31587959.15;102015.44;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;937271.63;937271.63;0.00
Fundo;08.621.199/0001-87;FAMCRED FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-06-30;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;08621199000187;FECHADO;N;N;;;;;173311818.35;200213.88;170662306.24;0.00;0.00;0.00;0.00;10391912.36;0.00;0.00;0.00;0.00;0.00;0.00;;10391912.36;;;;;;;;;;;;;;;;;;;98741153.74;93593156.47;0.00;0.00;11585755.67;0.00;0.00;0.00;0.00;0.00;0.00;;6437758.40;83647917000100;15.12;00130132000138;10.46;;;;;;;;;;;;;;;71921152.50;0.00;0.00;0.00;0.00;;71921152.50;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2449298.23;2449298.23;0.00
Fundo;08.845.618/0001-64;FIDC MULTISETORIAL MAXIMUM;2025-06-30;S;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;;08845618000164;FECHADO;S;N;;;;;6307217.63;103.28;6306787.32;0.00;0.00;0.00;0.00;317290297.94;0.00;0.00;0.00;0.00;0.00;0.00;;317290297.94;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;6306787.32;0.00;0.00;0.00;0.00;;6306787.32;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;327.03;327.03;0.00
Fundo;09.194.841/0001-51;ATLÂNTICO FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-06-30;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;9194841000151;FECHADO;N;N;;;;;194454786.42;198049.26;193126538.94;189059708.29;1487069.18;0.00;0.00;187572639.11;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;3523564.49;0.00;0.00;0.00;0.00;;3523564.49;0.00;0.00;543266.16;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1130198.22;1130198.22;0.00
Fundo;09.584.892/0001-90;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS EXODUS - D30;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FIDC EXODUS  D30;09584892000190;ABERTO;N;N;0;DIAS ÚTEIS;0;DIAS ÚTEIS;3826551.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3826551.79;3826551.79;0.00
Fundo;11.351.413/0001-37;CORAL FIDC MULTISETORIAL;2025-06-30;S;02.201.501/0001-61;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;?nica;11351413000137;FECHADO;N;N;;;;;455071.53;2154.34;452917.19;0.00;0.00;0.00;0.00;281176.55;0.00;0.00;0.00;0.00;0.00;0.00;;281176.55;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;452917.19;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Fundo;11.726.466/0001-95;MERITA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;MERITA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;11726466000195;FECHADO;S;N;;;;;26591067.23;52129.37;26530694.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;26530694.91;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8242.95;8242.95;0.00
Fundo;13.054.656/0001-39;SOLIS CAPITAL CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-06-30;S;59.281.253/0001-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;;13054656000139;ABERTO;N;N;60;DIAS CORRIDOS;59;DIAS CORRIDOS;3029230194.10;0.00;3024150910.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;603909198.01;0.00;0.00;0.00;31152963.08;;572756234.93;0.00;41396.04;0.00;0.00;0.00;2420200316.75;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5079283.30;5079283.30;0.00
Fundo;13.509.993/0001-73;POLO MULTISETORIAL CLASSE DE INVESTIMENTO DE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2025-06-30;S;62.318.407/0001-19;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;;13509993000173;FECHADO;N;S;;;;;41525466.55;501392.35;2125815.73;0.00;0.00;2520168.19;1809018.09;74326563.27;0.00;0.00;0.00;0.00;0.00;0.00;;76846731.46;10372647000106;83.31;12261588000116;74.54;17343682000138;20.62;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;2125815.73;0.00;0.00;0.00;0.00;;2125815.73;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;38898258.47;2297341.04;36600917.43
Fundo;14.166.140/0001-49;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SIFRA STAR;2025-06-30;S;37.678.915/0001-60;FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;14166140000149;FECHADO;N;N;;;;;1284141698.78;34616773.38;1241923412.03;262349934.43;252375282.21;0.00;0.00;13713089.94;0.00;0.00;0.00;0.00;0.00;0.00;;3738437.72;;;;;;;;;;;;;;;;;;;938408284.01;940083524.31;0.00;0.00;50343813.13;0.00;71383.63;0.00;0.00;0.00;0.00;;52019053.43;;;;;;;;;;;;;;;;;;;36739877.93;0.00;0.00;0.00;0.00;;36739877.93;0.00;4425315.66;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7601513.37;7601513.37;0.00
Fundo;14.330.038/0001-37;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS F ACB - FINANCEIRO;2025-06-30;S;00.066.670/0001-00;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;14330038000137;ABERTO;S;S;1;DIAS ÚTEIS;1;DIAS ÚTEIS;945999252.74;0.00;945972109.23;945937392.29;0.00;0.00;0.00;1435623485.00;0.00;0.00;0.00;0.00;0.00;0.00;;489686092.71;62136254000199;51.77;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;34716.94;0.00;0.00;0.00;0.00;;34716.94;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27143.51;27143.51;0.00
Fundo;16.858.989/0001-09;OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-06-30;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;16858989000109;FECHADO;N;N;;;;;867669.95;5558.19;862111.76;150000.00;15000000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;14850000.00;77264224000135;1764.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;;;;;;;;;;;;;;;;;505131.23;0.00;0.00;0.00;0.00;;505131.23;0.00;206980.53;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Fundo;17.334.155/0001-67;OP 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILI;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OP 1 FUNDO DE INVESTIMENTO EM COTAS DE FIM  CREDITO PRIVADO;17334155000167;FECHADO;N;N;;;;;447902000.31;523.77;447866468.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;12130833.14;0.00;0.00;0.00;0.00;;12130833.14;0.00;0.00;0.00;0.00;0.00;435735635.03;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35008.37;35008.37;0.00
Fundo;20.093.934/0001-22;DBS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-06-30;S;62.285.390/0001-40;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;DBS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;20093934000122;FECHADO;N;N;;;;;119670382.78;32.73;36036.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;99999999999999;0.00;;;;;;;;;;;;;;;;;36036.77;0.00;0.00;0.00;0.00;;36036.77;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;119634313.28;119634313.22;0.06
Fundo;20.998.989/0001-81;VERUM II FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE  LIMITADA;2025-06-30;S;16.695.922/0001-09;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;20998989000181;FECHADO;N;N;;;;;19469460.82;0.00;19463382.83;2127670.14;2127670.14;0.00;0.00;9225063.38;0.00;0.00;0.00;0.00;0.00;0.00;;9225063.38;37077716000105;65.00;2294399000196;11.00;;;;;;;;;;;;;;;8188430.69;2129451.63;0.00;0.00;7022115.84;0.00;0.00;0.00;0.00;0.00;0.00;;963136.78;35454968000172;62.00;51837985000145;18.00;;;;;;;;;;;;;;;9147282.00;0.00;0.00;0.00;0.00;;9147282.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6077.99;6077.99;0.00
